41123.912425017596,2330
37488.32058291887,5557
40497.29202228881,3837
40332.95677582764,4801
43655.57989390412,2440
38376.469583513644,4245
41955.07637925008,3168
38602.49845326867,4092
40486.59866051369,3323
39626.08791837773,3813
38500.76494129919,3966
40959.95460704033,2951
41095.75195456141,2863
41437.143063848715,2974
39653.827855407464,3277
40579.237707427805,3780
38513.77488919297,4427
38689.68812613549,3739
40903.12295345781,3087
42301.929162904395,2639
40676.72317911021,3609
37291.90540770903,4019
37252.28890140506,4648
38016.489478176176,4646
38386.38689887369,3308
39881.77484952371,3551
40378.205280919916,4398
40433.13620863038,3590
41536.701065082554,2627
42165.69717545198,3042
39476.17289393326,4513
40823.24899858998,2897
39958.00710379553,3894
38993.847248171915,4656
42223.297902333106,2613
41625.12899352985,3713
39808.292565644406,3553
37927.49077339719,4331
40468.42699046935,3374
41589.91746702512,3102
39696.90073809959,3650
45266.0323555257,1959
47997.730053016705,1431
41036.029289519676,4046
38673.23222268804,4687
40525.03139184222,2767
44367.21358844878,2077
41274.65822724669,3293
43949.44247628016,2556
39211.55594499053,3740
