26340.23618302864,4104
30501.038685938838,2437
28840.418611574823,2747
30261.891221679725,2762
30789.107565281643,2626
28961.660983967457,3546
26631.789619378247,4240
31753.253061133724,2421
30789.898868187225,2781
28875.5356179657,2781
26322.67606971306,3903
27258.5189905595,3525
27647.16663997365,3413
26647.6420489427,3764
25330.026757997366,4358
28555.679816754404,3125
31123.45272658919,2404
29295.35345299381,2763
25519.85902382868,4309
26893.557683499937,4263
26911.06554525379,4286
25878.756023399666,4501
24801.46884776043,4465
27748.975760588597,3601
26982.446333291875,4099
31754.771204622637,2335
29228.1273701164,3363
28738.39722795176,3076
28360.3542971913,3544
27475.919781910354,3708
25935.030076957813,4102
27177.902827168455,3825
26976.117659522653,3954
26579.151938142193,3889
27306.329529318602,3794
26801.08538047325,3355
26070.264287128353,4291
30782.297774833576,2299
27158.505330492477,3552
27232.432464401467,3773
26889.175736093337,4450
27537.935286214764,3454
31645.48940000745,2358
25602.25614139744,4382
27254.407723962086,4113
25553.777379783638,4809
28936.262634364026,2757
25962.439120079525,3905
28600.740539452258,2901
28428.468692443155,3246
