29181.32147982003,2805
32682.66535641181,2097
36440.70763266142,1707
35374.380351232125,1783
29284.18078017805,3248
26124.006065126683,4466
28734.3205623012,3488
27825.98342765597,3459
27103.45521781272,3149
26894.412589686395,3904
28982.502198025995,3178
25543.349595563453,4086
28074.73007063227,3100
24880.46106814968,4393
27752.75811351995,3540
27616.220212614346,3417
29051.099970784002,3406
26751.80510999409,3834
28235.489926758517,3414
29502.328918203373,2930
25612.247718122224,4619
27807.02870598331,3489
25999.830761828613,4627
25365.272636719346,4169
28885.946152175467,3008
27639.31334598531,3284
26044.2370115963,4753
31712.235621468913,2376
25209.384922443238,4237
25444.78046470883,4553
33920.3039983877,1892
26639.001588792482,3920
25361.970832959792,4731
24472.812051340214,4429
27984.49828442337,3545
26249.133247609232,4261
25407.2446632738,4684
27178.92794839992,3641
30889.89685178719,2720
27448.080147982506,3482
27289.955969859053,3714
25121.99294339973,4409
27888.808694018466,3388
25587.15107832373,4207
27287.386434028507,3396
26700.66621011359,3889
28387.625947604807,3475
28030.614942195247,3210
26704.081349287306,3792
27550.58696928497,3624
