27502.97844385495,4082
29820.297896548956,3316
27793.62858623851,3344
25835.861442891583,4852
29281.275491450546,3037
27982.584752618484,3923
27463.034563518824,4042
25270.69837921584,4262
27812.31550250814,3355
30213.93615494103,3154
29132.308916376525,2918
29714.70385680636,3018
28124.382195742834,3786
27159.116154789346,3552
30313.898216536425,2616
27751.43158764865,3178
27760.81304044853,3394
29889.891232055186,3012
29220.507783739446,3161
28263.125293273763,3837
30943.915542857347,2519
28246.783791686106,3305
27751.83405631413,3816
23281.237811255996,5221
25958.203194013728,4303
33376.392282593566,1970
26732.16144498824,4079
26368.760890428814,3860
27400.591346906607,3254
28600.38132419815,3154
25696.635063639955,4147
26657.760825913134,3919
28470.74355760715,3423
26622.91542375376,4162
28020.30067353501,3281
31307.28585012026,2628
28677.788450337972,2901
28860.262720300358,3034
25182.328073916888,4842
26702.99373152355,4571
32838.62486966007,2483
24863.229668514585,4487
27347.955726280543,3712
27621.95722394858,3207
29298.215467357673,3074
30685.791307467825,2900
25369.421019281923,4931
28628.603165304587,3567
25916.866560969833,4617
28569.990474210532,3504
