22131.801288693885,878
22312.92557865239,622
18324.90953801333,1328
18183.95486148436,1576
20595.039467204715,891
20591.795612689068,1188
21346.635100398555,1074
20511.405675057293,868
20766.769685479,828
20155.982647825367,949
21675.03316523425,981
20762.40653624864,1105
19038.804504908843,1108
18340.505269323457,1091
21584.14898757647,971
19417.525880997913,1155
21913.32838731728,749
20067.95174978852,1036
21164.501545782834,1082
22306.779843249762,588
19855.591412690734,893
17539.36113840498,1342
20517.647879520457,892
23158.59601581201,492
19984.580065339404,1095
21664.388122641296,509
19261.166044363064,1034
20464.66240564416,878
21077.53621719091,968
19520.605199351074,934
19597.89352342142,1043
21041.48889136665,697
20925.181558987653,999
19339.90792778443,1014
21535.430833751983,643
20320.71069514038,912
19772.48560075853,934
20711.64825194742,882
19465.957624411578,1166
19914.188286731,1246
19466.863601632263,903
19815.17417339048,1192
20853.259811444903,1018
19436.198926273315,1053
19769.936682645694,958
20170.01465063678,1054
19304.489661280466,1319
20344.396144524293,1221
21500.492117780792,620
20682.21991670715,996
