13599.53265585406,949
13375.619630906887,967
12819.249357010343,1224
13411.504872023681,1023
13976.334692615002,822
13706.080485900773,958
14711.341689201627,805
13820.296342434543,863
14167.020182067326,1120
13634.965839955918,1037
12444.58745631836,972
15199.064403588938,811
12978.638741716733,835
14652.99645835211,681
13860.686392144366,1108
13862.773334601608,1005
13896.263512597983,1012
13500.083642524118,1106
13932.072788827225,837
14659.421828288094,908
14585.784302335222,863
12652.996288303319,1174
13403.87796266966,1029
13330.667207265997,1074
12780.790339077927,1149
14908.37698812027,707
13207.124871160251,1232
15459.742556802921,810
13043.764267441797,1056
14661.13424358737,969
16928.753545874806,520
14339.848545393035,989
14720.292119392434,680
13612.969558098372,1024
15989.169390386147,569
13720.180365735809,994
16586.64345668303,661
14761.687439483869,959
15446.958037120106,661
16472.15631830623,615
12534.103162488998,1217
14419.912276558742,806
15396.271263931198,781
13135.90413789787,1126
13161.442770334568,1290
14021.68922213057,812
16077.793464055749,535
12234.391988300375,1264
14811.084475305603,737
14228.542235541692,839
