12793.683041267903,1348
14125.701225741568,1118
13047.98397410879,1060
13007.639931183692,1152
15815.15507355285,636
14165.0111399578,884
12742.250138120744,994
14162.589647673327,883
15637.435929115638,600
13409.076990246249,991
14798.718295815092,676
12796.319319707365,1207
13333.072913962396,1155
14571.06904179016,789
14104.279208959755,947
14780.637365039662,790
15471.846886277657,619
14817.484544080939,804
14752.704488093112,791
13064.348980035466,1129
13735.230775002308,862
13850.625711449535,1124
15519.214104727052,587
14685.67087143202,829
13854.118647812273,922
15726.467010653036,704
14041.43077785526,921
14024.314320572488,817
13715.242464611529,973
12963.386747498309,1168
13738.799782403232,1034
12945.631262289646,979
15433.694898688138,666
15016.763817293682,857
12863.357914138585,1073
12863.37391022215,1153
13952.780835820886,1031
13168.586560413169,1158
15038.399430977062,714
14305.012220639423,865
15771.188602622295,608
15100.925419679828,715
12512.068331741217,1185
12833.55772978386,1068
14031.617871036155,949
13626.290496671283,944
13105.186352411758,1101
14926.875052185194,857
13641.753229328257,1065
12607.066642836226,1205
