13622.537219943903,902
16522.480690988563,604
16053.469112663915,647
14643.047174651205,794
13472.477411645339,908
14941.17751107106,812
14472.989065440064,764
14567.141860051013,1082
14076.231468263833,966
14222.287431038772,996
15458.416753925087,734
14432.93670146897,911
13940.780209224338,824
13160.777847891257,1120
14335.207460039723,752
14086.564986433845,1003
13038.15885817506,1113
14182.069850538848,967
15151.372089522369,682
12917.210195781485,977
13371.613517540898,1067
14103.402852071491,873
14724.695758616012,860
14987.421639752383,806
14309.74038745886,812
13931.110760281164,964
15158.318292282296,986
16725.404521769407,590
15566.43486850891,723
12702.785251409634,1239
14245.82086370978,1027
12762.2433706308,1343
14161.909981966603,940
13714.713486207987,1035
13629.745963096866,888
13410.385297462879,1073
15663.144682138714,634
14664.237831647124,722
15197.446238400651,626
14153.993649856886,1092
13365.20451255535,1046
12449.367332225822,1374
14312.969665771874,946
14734.08264763085,971
14125.610849038632,973
13986.99109363907,1060
13566.177197268646,938
14137.787178309325,1036
16041.804690124156,685
13354.219407544486,1099
