20908.616988143305,692
20912.107990005992,782
19921.732107819797,867
20731.01452712549,935
21755.32444513197,511
18544.9166871657,1198
19832.426577267852,1038
20760.42022441384,727
20103.685574050745,926
19157.845158388773,1053
19101.289863118327,1174
20744.862344534602,1113
18400.57062977113,1309
19232.10954448969,1136
20531.14898131168,876
20063.859588701427,749
20030.701375996832,879
20610.307718169846,879
21106.84532775684,746
20220.712445214875,1043
19127.189208553053,1160
21445.39270312035,600
19913.91409164172,888
24050.187561532468,359
21579.38399473339,652
19259.021782578267,1296
19212.55766434533,843
20007.269026795286,683
20258.596885564933,640
17710.59820484025,1325
19314.988635792906,1047
18880.706512227833,1079
20604.268183629494,885
20737.271943423893,991
20125.56028987704,1236
21229.014771163267,856
21737.566763160645,478
19798.77864892286,985
21767.35621377386,732
21200.422812941415,958
20296.79076539258,725
22413.31911183458,778
19315.859723857928,1004
18624.711495910553,1479
21346.787658456975,936
20622.63379852491,918
19603.636939173888,1009
20205.807901417094,1112
19142.11554481298,1221
19054.999208951842,1513
