4751.091785949665,34
5381.249238148245,58
4016.5237368667904,55
5076.797397871905,41
4576.892441601437,45
5181.975180179268,41
4313.723662113515,49
4980.329670203917,42
5208.613044434969,37
5112.830173811179,28
4430.748623354603,60
4311.254592832034,39
4741.71814512845,39
4750.463541046039,40
4934.433250905668,54
5604.08354524954,34
5108.014980145756,41
4334.829401407563,37
4258.977596331037,55
4597.4063868745425,41
4499.1811613198615,41
4830.737099024436,30
4645.168529554758,36
5200.110780934743,36
4527.41188302753,39
4586.442107547849,33
4784.7262985824145,47
4496.523426285591,35
4597.068521346181,37
5138.399935419023,26
5733.1908912805575,36
4993.177987536147,44
5134.591682900681,36
4840.829584043071,32
5195.76723049738,32
5176.270406506903,19
4930.457646624872,30
4182.112292982995,52
5461.858856516384,41
5429.22135413941,24
4821.631621834892,35
4535.26073282536,38
5248.485730514844,48
4762.400856287289,20
4336.688937572177,33
5174.011881602838,30
5420.409796592024,24
4540.670156527733,29
4645.677205930324,50
5501.654239187082,24
