13121.798604771187,1260
12893.848584708703,1222
13388.046238350551,1088
15937.914942882762,651
16391.847356075672,535
16269.433179633283,679
14923.479527699214,938
14085.81071319467,1009
12782.185148229724,1260
14601.676625506856,854
13863.06285291058,963
14097.939993052405,900
14075.984248224006,1125
14135.782969152253,998
13944.560262423456,912
15334.941547719172,744
11761.395332574835,1435
15390.609510821807,978
13990.991086831895,1104
14620.103364111123,955
14897.80153055448,891
14961.799990381669,871
13219.392471456118,1087
14374.944203381387,911
12877.766647616227,1202
15251.367097976912,744
13012.542418492161,1085
13562.952525331706,970
13742.728266568341,991
13958.347628270112,943
14186.1016364142,990
13872.279401244226,1101
15059.39728118036,792
12665.298987614384,1206
13686.218403388277,1050
13472.483115414117,1072
14374.540840454105,878
15494.106784461916,809
14897.534678934526,900
13966.198173688525,1021
14550.30413756119,941
14762.49296233425,892
17139.305509762,626
13408.49428188923,1102
14297.447232667944,1021
13263.681820503707,1184
15039.707595275511,779
16013.54262375457,692
15353.11816436993,799
16331.7892859957,652
