22651.720103312746,618
18950.87190633124,1383
20948.579945592075,814
20881.54398201544,878
20637.786710077457,991
20731.735203214168,997
19726.066994697125,1218
21193.101731971943,603
18515.46485891182,973
20372.48341830061,853
20230.55979174232,852
19540.27559618651,1313
20052.092907327555,1209
19470.701464338657,1018
20760.668201749755,887
20382.141050074188,1189
20830.742437622615,1100
19619.975896907978,1122
18902.950073852335,1335
20418.383123490144,765
21469.109132060752,666
20083.965437222272,1068
19942.546845510024,913
19923.39567764147,968
22186.634790907694,730
22468.091920411814,566
19996.814458089048,1317
19183.160854288173,1155
21001.54369645104,756
21008.29570664486,817
20222.78510045689,1079
21180.138384076025,857
20133.30392181883,1091
18204.810827190435,1249
20494.034811496902,897
21061.691585623492,1116
22071.742572079496,722
19624.417206884722,1186
19070.156632550847,1728
21095.04467347718,867
20991.729649451587,1149
19670.938228364623,1167
21700.865203655176,878
19943.029287932044,1132
20473.806051881103,1102
19976.30315086417,932
19713.391066043074,1177
20665.17227847333,1107
20725.412103469866,899
19725.13522886895,1062
