12521.44049328614,1216
13604.784188679023,1019
13225.45766953603,986
14954.387852178712,759
13583.054280165066,1041
14061.64280428296,901
14877.076372428424,946
13908.397905813832,842
14982.512581892828,836
14115.060525748953,865
14054.917391175228,1164
14557.368488003418,1081
14211.844904637335,924
14896.189909617158,757
14202.92281894585,789
14789.607870736078,793
13744.594720143965,1114
14233.728755335052,889
15240.041434258212,845
13684.711845501273,1118
15236.27868117644,741
13529.811630895183,1163
15002.552273411227,809
13016.498752695172,1084
12987.661821419468,1156
13469.62085917771,939
13854.210052721486,996
12776.390355837964,1221
12487.917318327874,1207
13408.141503255543,1110
14777.047910225006,897
12927.292993483454,1021
12503.66192620059,1338
11993.337606105584,1403
15477.649239538026,730
12938.666488490953,1001
15115.929994105707,788
14271.978545652382,970
14418.598870235543,846
14783.802712078563,849
13064.97629072545,1229
14918.552863434094,728
15333.781253052994,785
12884.21303631118,1325
13433.184430340521,957
14326.267021480073,800
15626.772338178125,667
13937.152577574627,961
13478.716236401351,920
14941.224511834871,896
