18674.104790448237,1360
20211.09703221224,979
21421.752299790365,749
20714.823594879836,807
19479.39734122968,910
21119.43537987134,615
21765.45389322047,777
19961.584668640393,976
19009.107580938264,1140
19196.042880242454,1457
22643.6055137063,466
19118.226821704186,1165
20077.72775423963,691
19428.83966577382,1185
18776.720591746278,1088
20127.405747080633,1019
22001.592206083365,613
20516.911879637355,932
21548.41155542639,720
22049.55582982947,1123
20100.16348983833,1151
20785.881205145906,919
20343.419238421124,674
20348.88452803698,768
20070.105826072748,897
20706.26987640788,655
19647.020067326182,771
18810.14267534633,1321
19824.78898049203,1081
20265.577319538046,1025
20231.609817162574,1043
20186.56068138136,1069
18425.959776550702,1272
19649.370888466805,1221
21236.65063548319,760
18942.882275629956,1042
21064.23015388264,728
19997.997797089716,1300
19158.684738757118,1207
20497.60108838013,1013
20547.056493702894,1178
20069.97163021389,1485
20551.899125957887,1246
19959.713492873292,1130
18665.59367662799,1290
19571.246635182884,901
18977.28528987562,1076
21279.67334705867,1116
22152.2096907884,961
21990.41643076381,627
