5059.092071025458,41
4434.028947350027,29
4883.1367501308305,34
4210.56802339469,31
4827.6892447595565,52
4781.127099452606,19
5182.110404347552,52
4710.270453443398,36
4902.529531378249,49
4421.263609503633,33
4906.9774720560945,29
4857.30198097857,45
4846.616969009817,46
4668.663476482998,32
4788.461984657663,33
4836.734438758506,27
5720.99301069365,29
3963.485754003698,41
4368.0778757550315,36
4493.634135526686,43
4757.35557297194,51
5154.271180824147,28
5081.416864761782,27
4710.794395625035,25
4433.774268183433,39
4835.302597938385,42
4829.504798586965,26
4954.831278840313,30
4123.96946218748,40
4589.673573859644,36
4845.25106330084,41
5015.1031078688975,21
4731.311087986201,27
4944.222654545043,28
4924.960534629903,36
4486.1322598531,33
4801.305011085513,28
4463.439151676115,46
5072.083115343424,19
4517.066253826374,32
4594.663719943958,27
5270.628424684913,22
4767.395121320179,17
4631.567733840576,28
4598.210043351816,31
4530.383502320723,33
5044.752287365649,25
4590.46648673438,46
4925.724998706705,32
4929.304908771849,27
