4167.049671415434,26
3482.0998180085285,33
3475.847223954157,32
3618.192514176683,34
4573.970368653376,22
3538.776881399347,28
3579.846299752616,33
3575.4029247213666,31
4073.9164262191607,20
3374.840177278448,35
3894.6227962330763,30
3351.0694918351214,39
3360.331039514862,31
3645.641210067444,30
3668.8216724307013,38
4115.786431175991,22
3680.701249779362,21
3934.3116397142376,36
3163.890245971756,37
3563.3436264524025,25
3764.9350062088547,43
3432.370053888591,37
3780.8466221063577,30
3755.7885317431983,31
3802.3038540120447,34
3834.20782914864,33
3874.976032005412,25
3461.619314262149,29
3484.593400484019,43
3840.763327104725,32
4378.945177557913,23
3280.0387856500874,38
3679.407332325046,36
3658.207399312111,26
3506.401231143267,27
3561.5580862438196,32
3840.0890820526893,24
4376.1942492227745,33
3979.247310838335,27
3580.029381726756,38
3872.003258201946,28
3809.411141308854,33
4169.018696016843,27
4276.92104916058,32
3165.4315297806306,55
4164.967472604481,20
3959.429170098641,22
3946.4767305610494,21
3724.6465797899104,46
3966.945240234847,26
