4964.52630250763,37
5068.911939074188,42
4707.306928544894,33
4598.399457902093,47
4952.806805465829,39
5292.73200653171,24
4880.054679421243,46
4703.612080863566,45
5211.58852292429,29
5473.310042735527,30
4770.579157289152,33
4439.487295148283,36
5261.882956428406,24
4851.215197265084,41
5023.376205943593,30
4660.079134189503,29
4757.098196116243,26
4797.623924550308,38
4745.659059578585,40
4505.9006867589915,34
4669.429147215518,24
4850.806303312461,34
4378.118192405855,48
4967.485409338134,36
5141.737697924633,36
4853.433307850099,28
5613.019779054913,25
4889.275137940102,37
4792.419579843973,40
4749.997704428058,42
4443.096213275248,55
5041.021172001439,22
4648.89137644862,30
4865.924106624903,45
4935.425370124705,27
5173.407668340679,34
5285.204716973451,27
5284.378341682488,21
4683.858271150539,39
5362.742829098298,23
4756.865195094928,47
4595.281483143856,25
4776.777170943845,43
4632.050510057331,36
4557.0471503532035,27
4949.9830980449715,35
5091.5039512291205,14
4771.8002544800265,55
4986.023521700221,24
4655.844928574853,38
