3915.2680513047003,27
3589.305592329767,42
3508.8667731179103,33
3688.4076152437133,43
3395.5296799432604,35
3539.600397826532,31
4106.061978662341,27
3498.8655192352135,31
3186.4061924769185,45
3419.9099061545785,36
4092.8010327242714,25
3886.9781054623313,39
3444.3405422886,46
3679.267027297589,37
3457.0055615395745,43
3523.502654030466,40
3432.7567890482105,35
3793.5995794670753,25
3980.2741023470603,24
3861.4610142589554,22
3793.839108620695,32
3819.0062295951607,25
4097.706330652985,27
3542.1717639752264,30
3652.399461470117,41
3579.3587214689546,41
3668.8150262824274,32
3959.7702956454514,27
3799.3096110549973,28
3410.5107398835794,48
3792.0870810714223,28
3313.7596069774954,43
4101.02331887488,28
3638.1694640068863,57
3399.588527474765,41
4162.368029290753,25
3484.603557479639,36
3634.7941247066897,30
3700.01913207159,37
3497.5938340716853,42
3346.622777010687,51
3505.760571716331,47
3879.9266915112325,44
3670.2170686995764,45
4179.5888335171585,19
3780.398764779063,34
3437.3458327347867,46
3758.440759331844,52
3076.5631457880286,69
4003.6178679406908,39
